Dystonia, 1, 1.5361090335230454
Torticollis, 2, 4.309981845298934
Muscle Weakness, 8, 7.943928653622897
Muscular Atrophy, 4, 5.843287078375313
Pain, 1, 0.3293867086307401
Back Pain, 1, 1.1469285191793817
Neck Pain, 2, 3.9175840131574176
Neuralgia, 1, 1.5383141060813592
Paralysis, 13, 6.298127907277029
Facial Paralysis, 1, 1.3570969116304579
Vocal Cord Paralysis, 1, 1.9877795434519612
Paresis, 2, 2.575471567665911
Horner Syndrome, 2, 4.419252716076209
Hypesthesia, 1, 1.7219610441163826
Paresthesia, 1, 1.3580181461497787
Voice Disorders, 1, 1.66524481467453
Hoarseness, 1, 2.2161269226411977
Shoulder Pain, 4, 9.681709544615712
Pain, Postoperative, 1, 1.6778553222664596
