Body Weight, 2, 0.68597569428953
Obesity, 1, 0.8325536516356681
Hydrops Fetalis, 17, 39.7970042928843
Ataxia, 2, 2.4393194255538804
Myoclonus, 4, 7.100283477721324
Tremor, 1, 1.739352786828252
Language Disorders, 1, 1.077736662516169
Mental Retardation, 14, 12.676253577018
Muscle Hypotonia, 1, 1.6565111347057753
Muscle Weakness, 1, 0.9929910817028621
Pain, 1, 0.3293867086307401
Neuralgia, 1, 1.5383141060813592
Seizures, 2, 1.6903338510428279
Hearing Disorders, 1, 0.7350165749565932
Voice Disorders, 1, 1.66524481467453
