Fever, 6, 3.713625793699781
Fever of Unknown Origin, 2, 2.9463098333420885
Body Weight, 4, 1.37195138857906
Weight Loss, 1, 1.0000537113811745
Fatigue, 2, 2.2760263110428585
Hypergammaglobulinemia, 2, 3.358250327413871
Ataxia, 1, 1.2196597127769402
Chorea, 1, 1.9929833713269882
Hypokinesia, 1, 2.8792932709892076
Confusion, 4, 6.03579284510798
Consciousness Disorders, 3, 2.631387828673118
Coma, 2, 2.624169625686484
Memory Disorders, 1, 1.4679976076638996
Muscle Weakness, 3, 2.978973245108586
Headache, 17, 15.03759233010214
Neck Pain, 1, 1.9587920065787088
Paralysis, 1, 0.48447137748284835
Facial Paralysis, 1, 1.3570969116304579
Ophthalmoplegia, 2, 2.659694538366165
Paresis, 3, 3.8632073514988665
Paraparesis, 1, 2.2358860726216605
Horner Syndrome, 1, 2.2096263580381046
Seizures, 6, 5.071001553128483
Dizziness, 2, 2.6849428448229578
Hearing Loss, 4, 3.214202178491317
Deafness, 4, 4.914108652249045
Hearing Loss, Bilateral, 4, 8.847154084170398
Hearing Loss, Sensorineural, 4, 4.859423441857179
Hearing Loss, Sudden, 1, 2.5853020293441618
Tinnitus, 1, 1.974033622547326
Vision Disorders, 7, 4.644426023075364
Blindness, 9, 9.883245195089547
Diplopia, 1, 1.6441652988834758
Vision, Low, 1, 2.2560435300466404
Vertigo, 2, 3.192503886375157
Abdominal Pain, 1, 0.8484836781474079
Diarrhea, 2, 1.846376262164621
Nausea, 3, 3.4162592224924193
Vomiting, 4, 3.37405066170155
Dyspnea, 2, 2.010443363079234
Urinary Incontinence, 1, 1.6175293416348633
