Fever, 5, 3.094688161416484
Fever of Unknown Origin, 1, 1.4731549166710443
Body Weight, 2, 0.68597569428953
Obesity, 1, 0.8325536516356681
Cerebellar Ataxia, 1, 1.7087856229578182
Learning Disorders, 1, 1.7353123772912469
Memory Disorders, 1, 1.4679976076638996
Paralysis, 2, 0.9689427549656967
Psychophysiologic Disorders, 1, 1.4825056341534781
Diarrhea, 7, 6.462316917576173
Nausea, 1, 1.1387530741641398
Vomiting, 2, 1.687025330850775
Cough, 3, 3.944187453288997
Dyspnea, 1, 1.005221681539617
Respiratory Sounds, 28, 45.899541191595546
Proteinuria, 1, 1.2489777735335519
