Body Weight, 3, 1.028963541434295
Birth Weight, 1, 1.4071309430047
Fetal Macrosomia, 1, 3.3367181180280827
Weight Gain, 2, 2.9733794813521044
Overweight, 1, 0.8238720995508412
Ataxia, 1, 1.2196597127769402
Tics, 2, 7.444761197680135
Gait Apraxia, 1, 4.127845706948232
Apraxias, 1, 2.3837740685058924
Catatonia, 3, 8.105719543443303
Communication Disorders, 12, 11.86227016538382
Language Disorders, 10, 10.77736662516169
Agraphia, 1, 3.3501411383602235
Dyslexia, 6, 16.064834934862915
Language Development Disorders, 27, 67.13731409377877
Speech Disorders, 7, 8.07041592716803
Echolalia, 1, 4.4761524012164475
Learning Disorders, 21, 36.44155992311619
Memory Disorders, 10, 14.679976076638997
Mental Retardation, 12, 10.865360208872572
Perceptual Disorders, 12, 16.63268839457006
Agnosia, 1, 2.5362124191476383
Prosopagnosia, 3, 12.612656057198418
Auditory Perceptual Disorders, 3, 9.430040175142631
Hallucinations, 2, 3.4465763686488904
Illusions, 1, 3.089858040096557
Psychomotor Disorders, 17, 22.63789685783086
Pain, 1, 0.3293867086307401
Seizures, 1, 0.8451669255214139
Sensation Disorders, 6, 2.0599314256298378
Hearing Loss, 1, 0.8035505446228293
Sleep Disorders, 6, 8.957993459215901
Diarrhea, 1, 0.9231881310823105
