Asthenia, 1, 2.0632192510535368
Fever, 14, 8.665126851966155
Fever of Unknown Origin, 11, 16.204704083381486
Body Weight, 4, 1.37195138857906
Weight Loss, 4, 4.000214845524698
Cachexia, 2, 3.9894480316095446
Cardiac Output, Low, 3, 6.428386948666946
Cyanosis, 11, 19.17750546276253
Edema, 5, 2.97939047051441
Fatigue, 10, 11.380131555214293
Heart Murmurs, 22, 51.99517689161726
Hypergammaglobulinemia, 2, 3.358250327413871
Intermittent Claudication, 3, 6.65490960619138
Neurologic Manifestations, 4, 0.2797656527013375
Cerebrospinal Fluid Otorrhea, 1, 3.1882981129098096
Ataxia, 1, 1.2196597127769402
Speech Disorders, 2, 2.3058331220480084
Aphasia, 3, 5.431985443599101
Dysarthria, 3, 6.07975535362127
Consciousness Disorders, 1, 0.8771292762243725
Unconsciousness, 1, 0.9279728292056466
Coma, 1, 1.312084812843242
Syncope, 36, 53.67209139107108
Memory Disorders, 2, 2.9359952153277993
Gerstmann Syndrome, 2, 7.981289170869494
Muscle Weakness, 12, 11.915892980434345
Trismus, 6, 15.58776255729651
Pain, 8, 2.635093669045921
Facial Pain, 1, 1.9723285922962424
Headache, 6, 5.307385528271343
Sciatica, 2, 4.338818596147477
Paralysis, 5, 2.422356887414242
Facial Paralysis, 5, 6.785484558152289
Hemiplegia, 17, 22.008750169164273
Paraplegia, 4, 5.109917134663066
Pseudobulbar Palsy, 1, 4.157698670097913
Vocal Cord Paralysis, 1, 1.9877795434519612
Paresis, 9, 11.5896220544966
Seizures, 6, 5.071001553128483
Dizziness, 10, 13.424714224114789
Hearing Disorders, 2, 1.4700331499131865
Hearing Loss, 1, 0.8035505446228293
Deafness, 1, 1.2285271630622612
Tinnitus, 3, 5.922100867641978
Paresthesia, 3, 4.074054438449336
Vision Disorders, 5, 3.3174471593395456
Blindness, 6, 6.588830130059698
Diplopia, 2, 3.2883305977669517
Hemianopsia, 1, 2.082052199386629
Vision, Low, 1, 2.2560435300466404
Vertigo, 8, 12.770015545500629
Voice Disorders, 1, 1.66524481467453
Hoarseness, 2, 4.432253845282395
Oral Manifestations, 1, 1.8657762828479076
Abdominal Pain, 3, 2.5454510344422236
Abdomen, Acute, 2, 2.875200260959057
Arthralgia, 5, 7.386500001631066
Chest Pain, 10, 10.995608303564925
Angina Pectoris, 5, 7.263416863454286
Pelvic Pain, 1, 2.0410781251763233
Anorexia, 2, 3.6505212279083725
Constipation, 1, 1.593915493526559
Nausea, 2, 2.2775061483282797
Vomiting, 1, 0.8435126654253875
Anoxia, 2, 2.0039771434149403
Apnea, 2, 3.7531078166834737
Cough, 5, 6.573645755481662
Dyspnea, 62, 62.32374425545626
Hemoptysis, 4, 6.788297454147667
Jaundice, 2, 2.9094235419045
Waterhouse-Friderichsen Syndrome, 1, 3.6839143180122718
Oliguria, 1, 2.6140121352265933
Proteinuria, 1, 1.2489777735335519
