Asthenia, 1, 0.029981805267308696
Body Weight, 10, 0.04984150296628339
Birth Weight, 1, 0.020447815178744985
Obesity, 4, 0.0483932310057331
Edema, 4, 0.034636165732410726
Eye Manifestations, 3, 0.06573543811493894
Fatigue, 1, 0.016537112477530695
Intermittent Claudication, 2, 0.06447083565565104
Neurologic Manifestations, 13, 0.01321265676216538
Dystonia, 1, 0.022322068722906978
Torticollis, 1, 0.03131539130545738
Syncope, 1, 0.021664986128872174
Phantom Limb, 1, 0.04692764988844823
Psychomotor Disorders, 1, 0.01935082802123083
Muscle Hypertonia, 2, 0.04302564350222644
Muscle Rigidity, 1, 0.03490384337169108
Muscle Spasticity, 3, 0.07530025527788942
Muscle Weakness, 2, 0.028859429484856924
Muscular Atrophy, 2, 0.04245605386227658
Spasm, 3, 0.0596060455685962
Pain, 98, 0.46907743749233455
Back Pain, 60, 1.0
Low Back Pain, 9, 0.20800176248316493
Headache, 3, 0.03856230967840914
Neck Pain, 2, 0.056928627891015944
Neuralgia, 2, 0.04470822375754248
Sciatica, 22, 0.6935480831268448
Paralysis, 8, 0.05632101964872043
Paraplegia, 3, 0.05569132087585515
Paresis, 2, 0.037425633254352546
Psychophysiologic Disorders, 4, 0.0861725096994536
Reflex, Abnormal, 11, 0.22492596696619485
Dizziness, 2, 0.039016422266431705
Hearing Disorders, 3, 0.03204282405857742
Hearing Loss, Sensorineural, 1, 0.017653757261953788
Presbycusis, 1, 0.05367078244494564
Hyperesthesia, 1, 0.03916059554992788
Hypesthesia, 1, 0.025022789350296396
Paresthesia, 3, 0.0592023880930884
Vision Disorders, 1, 0.00964154000260671
Vertigo, 2, 0.046392078683615626
Hoarseness, 2, 0.06440758616258606
Arthralgia, 6, 0.1288048885019626
Chest Pain, 1, 0.015978340003601092
Angina Pectoris, 10, 0.211097632851354
Pain, Postoperative, 2, 0.04876372834658583
Encopresis, 1, 0.05527892637075746
Anoxia, 3, 0.04368138706780023
Cough, 2, 0.03821014501226316
Dyspnea, 1, 0.014607444502569428
Hemoptysis, 2, 0.04932229385289446
Respiratory Sounds, 2, 0.0476422985640568
Purpura, Thrombocytopenic, 1, 0.02056079196002241
