Fever, 6, 0.14360562399082874
Fever of Unknown Origin, 3, 0.17090036217645235
Body Weight, 3, 0.03978994105495773
Weight Loss, 1, 0.03867200014898641
Obesity, 1, 0.03219478571368644
Cyanosis, 4, 0.26967005896254087
Edema, 7, 0.16129792067337081
Eye Manifestations, 1, 0.05830948667607485
Eye Hemorrhage, 1, 0.10644445581307627
Fatigue, 2, 0.08801376249900023
Heart Murmurs, 1, 0.09139315880626506
Neurologic Manifestations, 1, 0.002704629071373863
Cerebrospinal Fluid Rhinorrhea, 1, 0.10353765534860444
Chorea, 1, 0.07706851377656472
Torticollis, 12, 1.0
Speech Disorders, 2, 0.08916638958943919
Dysarthria, 2, 0.15673578146539313
Coma, 2, 0.10147643771588694
Syncope, 5, 0.28826328451861233
Mental Retardation, 5, 0.17506776837515772
Muscle Hypotonia, 2, 0.12811431649939137
Muscle Weakness, 5, 0.19199444401101062
Trismus, 2, 0.20092585997392562
Pain, 28, 0.3566460437151811
Back Pain, 2, 0.08870327535372967
Low Back Pain, 2, 0.1230029174107017
Facial Pain, 1, 0.07626979505909592
Headache, 1, 0.034206031736797204
Neuralgia, 1, 0.05948648823812173
Sciatica, 1, 0.08389089080270715
Pain, Intractable, 1, 0.07706851377656472
Paralysis, 1, 0.018734470927887253
Facial Paralysis, 4, 0.20991533303258136
Hemiplegia, 2, 0.10012666791965898
Ophthalmoplegia, 5, 0.25712545839638107
Paraplegia, 2, 0.09880005140927785
Quadriplegia, 1, 0.052944525779036036
Vocal Cord Paralysis, 3, 0.2306018464579045
Paresis, 3, 0.1493899313331841
Paraparesis, 1, 0.08646154256467187
Psychophysiologic Disorders, 2, 0.11465675783688858
Reflex, Abnormal, 1, 0.05441364540547168
Seizures, 2, 0.06536508009063276
Sensation Disorders, 2, 0.026552463296809038
Dizziness, 1, 0.05191326671425021
Hearing Loss, 1, 0.03107323779485264
Deafness, 1, 0.04750705096365483
Hearing Loss, Bilateral, 1, 0.08552969209739186
Hypesthesia, 1, 0.06658810121573146
Paresthesia, 2, 0.10502891465239174
Vision Disorders, 2, 0.051314170661113344
Blindness, 3, 0.12739477733621224
Diplopia, 2, 0.12715949145484465
Voice Disorders, 1, 0.06439488898276442
Hoarseness, 1, 0.0856974577537341
Oral Manifestations, 2, 0.1442988508859562
Oral Hemorrhage, 1, 0.09961033021534926
Abdominal Pain, 9, 0.2952971875297627
Abdomen, Acute, 6, 0.3335513192584733
Arthralgia, 2, 0.11425415491696037
Shoulder Pain, 4, 0.37439096389605186
Chest Pain, 10, 0.4251993279104824
Angina Pectoris, 4, 0.2247006174400102
Acute Coronary Syndrome, 2, 0.20092585997392562
Angina, Unstable, 3, 0.2601588893182232
Pelvic Pain, 1, 0.0789283342110674
Diarrhea, 2, 0.0713992281343573
Halitosis, 1, 0.12534499581706626
Nausea, 1, 0.04403549384653915
Vomiting, 1, 0.03261856993455939
Apnea, 1, 0.07256619539239158
Cough, 1, 0.05084047521493078
Dyspnea, 7, 0.2721029161044055
Hemoptysis, 2, 0.13125147038132595
Respiratory Sounds, 1, 0.06339041892018195
Skin Manifestations, 2, 0.04735961310908069
Cafe-au-Lait Spots, 3, 0.383287959647535
Pruritus, 1, 0.056687868653892526
Tinea Pedis, 1, 0.13426800906792696
Proteinuria, 1, 0.04829787449862312
Urinary Incontinence, 1, 0.06254973530801783
Urinary Incontinence, Stress, 2, 0.21671985855355902
Virilism, 4, 0.3444803362845601
Hirsutism, 2, 0.19209069594537734
