Fever, 1, 0.18097063878080435
Chorea, 1, 0.5827266835561898
Dystonia, 1, 0.4491415912264148
Hypokinesia, 1, 0.8418740682577986
Tremor, 1, 0.5085678564030266
Gait Disorders, Neurologic, 1, 0.5101504807528581
Meningism, 1, 0.8989076632238611
Aphasia, 1, 0.5294178413150212
Coma, 2, 0.7672786863479966
Psychomotor Disorders, 1, 0.389357357370973
Muscle Weakness, 1, 0.2903398032148682
Headache, 1, 0.2586369770849641
Quadriplegia, 1, 0.4003215633445174
Paresis, 1, 0.3765199516491556
Pupil Disorders, 1, 0.5105474789601777
Postoperative Nausea and Vomiting, 1, 1.0
