Fever, 2, 0.14588344402147535
Cardiac Output, High, 1, 0.45213032357777794
Cyanosis, 4, 0.8218424012441652
Edema, 1, 0.07022415834047449
Heart Murmurs, 2, 0.5570568225452394
Cerebellar Ataxia, 1, 0.2013801704477456
Torticollis, 1, 0.2539654088178192
Gait Disorders, Neurologic, 1, 0.20562039677491692
Aphasia, 1, 0.2133862667937999
Syncope, 1, 0.1757013669598481
Mental Retardation, 1, 0.1067067776789285
Pain, 5, 0.19409091063296524
Headache, 1, 0.104245786008852
Neuralgia, 1, 0.18129012365437172
Sciatica, 1, 0.2556646125456066
Ophthalmoplegia, 1, 0.1567223331818546
Vocal Cord Paralysis, 1, 0.23425956883930274
Horner Syndrome, 1, 0.26040418799715587
Seizures, 1, 0.09960281572576225
Tinnitus, 1, 0.23263961379196033
Paresthesia, 2, 0.3200845349686381
Amblyopia, 1, 0.30211147901048785
Diplopia, 1, 0.19376467339437362
Hemianopsia, 1, 0.24536958946776732
Abdominal Pain, 4, 0.39997477841999146
Arthralgia, 1, 0.1740996189757217
Chest Pain, 2, 0.25916621074043433
Vomiting, 1, 0.099407861381796
Hematemesis, 1, 0.2458185419118698
Anoxia, 1, 0.11808422697744367
Cough, 1, 0.1549406648694252
Dyspnea, 6, 0.7107914913837542
Hemoptysis, 5, 1.0
Hyperoxia, 1, 0.34756175380082943
Respiratory Sounds, 4, 0.7727507354974478
Snoring, 1, 0.3252779975971923
Hemoglobinuria, 1, 0.33982265822330926
