Fever, 2, 0.06368051334191113
Fever of Unknown Origin, 2, 0.1515681975576396
Body Weight, 6, 0.10586676768533447
Weight Loss, 2, 0.10289232773793848
Edema, 5, 0.15326997803351694
Neurologic Manifestations, 1, 0.0035980241485990164
Cerebrospinal Fluid Rhinorrhea, 1, 0.13773829031733634
Decerebrate State, 1, 0.15148414917049527
Ataxia, 1, 0.06274344341089717
Psychomotor Agitation, 1, 0.11536492208204839
Akathisia, Drug-Induced, 1, 0.16003586445493442
Confusion, 8, 0.6210034206257186
Delirium, 3, 0.32161721985023944
Consciousness Disorders, 5, 0.2256125644321013
Unconsciousness, 3, 0.14321423447745646
Coma, 12, 0.8099772585009573
Amnesia, 1, 0.11170863187657636
Mental Retardation, 4, 0.18631702658884433
Hallucinations, 1, 0.08865180471333911
Muscle Rigidity, 1, 0.1235635918408469
Muscle Weakness, 4, 0.20433135271967004
Trismus, 1, 0.13364791939786794
Pain, 3, 0.05083431738403468
Low Back Pain, 1, 0.08181666607743467
Headache, 2, 0.09100998692898252
Labor Pain, 1, 0.23592732203406794
Neuralgia, 1, 0.07913610907368941
Paralysis, 1, 0.024922855234830395
Hemiplegia, 1, 0.06660029149777054
Ophthalmoplegia, 1, 0.06841186603528063
Paraplegia, 1, 0.06571787876864595
Quadriplegia, 5, 0.35216600365892176
Vocal Cord Paralysis, 2, 0.20451627940378947
Paresis, 1, 0.06624550801727357
Reflex, Abnormal, 1, 0.07238760104088521
Seizures, 23, 1.0
Sensation Disorders, 1, 0.01766164631554792
Dizziness, 2, 0.13812259081845407
Hearing Loss, Sensorineural, 1, 0.062496316911124124
Hypesthesia, 1, 0.08858353210773397
Paresthesia, 3, 0.20958321524760404
Dysgeusia, 4, 0.7144780689136262
Diplopia, 1, 0.08458145440729413
Abdominal Pain, 9, 0.39283997313751795
Anorexia, 1, 0.09389761327856429
Diarrhea, 1, 0.04749193701601622
Dyspepsia, 1, 0.10710784572306392
Nausea, 2, 0.11716266155110766
Vomiting, 5, 0.21696580052231385
Anoxia, 1, 0.051545699664174376
Apnea, 1, 0.09653631477870342
Dyspnea, 1, 0.051712021829012196
Hyperventilation, 1, 0.10829505381413483
Purpura, 1, 0.05469558085397544
Oliguria, 1, 0.13447367389758486
Polyuria, 8, 0.9716223780582189
Proteinuria, 1, 0.06425166416028266
Albuminuria, 1, 0.10623508095003298
Urinary Incontinence, 1, 0.08321121018358495
