Fever, 4, 0.07928885786746724
Body Weight, 3, 0.03295378230865382
Lethargy, 1, 0.11194188470835345
Pain, 2, 0.021098002901931808
Headache, 1, 0.02832922325620963
Paraplegia, 1, 0.040912794790625595
Dizziness, 1, 0.04299424540161092
Abdominal Pain, 3, 0.08152109952255587
Abdomen, Acute, 1, 0.04604085552018543
Colic, 1, 0.06836782404328264
Flank Pain, 1, 0.10084587404465685
Pelvic Pain, 2, 0.13073591337990245
Diarrhea, 3, 0.08869859662630837
Nausea, 1, 0.03646992278949627
Cough, 1, 0.04210576613791163
Dysuria, 1, 0.12286828434915865
Proteinuria, 25, 1.0
Albuminuria, 5, 0.33068429382628345
Hemoglobinuria, 1, 0.09234821205635385
