Fever, 1, 0.025682357355748555
Fever of Unknown Origin, 1, 0.06112746912924261
Body Weight, 1, 0.014232025974175746
Edema, 6, 0.1483531136740568
Articulation Disorders, 1, 0.07831829266022275
Facial Paralysis, 1, 0.05631172840840158
Psychophysiologic Disorders, 1, 0.06151547020623416
Hearing Disorders, 1, 0.030498966868108143
Taste Disorders, 2, 0.19718831005812767
Ageusia, 1, 0.1487643596359199
Dysgeusia, 1, 0.14407453807857606
Oral Manifestations, 5, 0.3870950055598461
Arthralgia, 1, 0.061299466296887435
Glossalgia, 6, 1.0
Diarrhea, 1, 0.03830700583122612
Dyspepsia, 1, 0.08639320963682287
Halitosis, 1, 0.13449981494600627
Dyspnea, 1, 0.04171092707969378
