Fever, 6, 0.05090542375385242
Hypothermia, 1, 0.02666753745056767
Cyanosis, 1, 0.023898208586335064
Dyskinesias, 1, 0.010252734020435403
Catalepsy, 3, 0.15110830313371118
Dystonia, 1, 0.02105658610414448
Hyperkinesis, 1, 0.032089827161560475
Psychomotor Agitation, 1, 0.030740436054513504
Akathisia, Drug-Induced, 1, 0.042643571103934574
Catatonia, 27, 1.0
Language Development Disorders, 1, 0.034085221145821805
Mutism, 5, 0.20029775675887893
Coma, 3, 0.05395715974837317
Memory Disorders, 1, 0.020122932260582444
Amnesia, Retrograde, 1, 0.04658704269156441
Mental Retardation, 3, 0.03723488824649865
Hallucinations, 1, 0.023622389585366693
Psychomotor Disorders, 4, 0.07301516386738825
Muscle Rigidity, 1, 0.03292507484162397
Trismus, 1, 0.03561217089148652
Paralysis, 1, 0.006641008582290871
Ophthalmoplegia, 1, 0.01822920308247434
Psychophysiologic Disorders, 1, 0.020321804542635484
Seizures, 2, 0.02317066009149243
Sleep Disorders, 1, 0.020465643657439945
Anorexia, 1, 0.025020201327820225
Anoxia, 1, 0.013735000690112511
