Body Weight, 20, 0.5217578432509113
Birth Weight, 1, 0.1070273498180064
Weight Gain, 2, 0.22615729365798698
Obesity, 1, 0.06332460483428631
Ataxia, 1, 0.0927681587753065
Myoclonus, 2, 0.270026228672932
Tremor, 1, 0.13229637234419755
Dysarthria, 1, 0.1541434615057824
Mental Retardation, 2, 0.1377377982902912
Muscle Cramp, 1, 0.1705706736355115
Muscle Weakness, 4, 0.30211034558201116
Muscular Atrophy, 9, 1.0
Spasm, 1, 0.1039960672989893
Trismus, 1, 0.19760266145255054
Tetany, 1, 0.18111622151952073
Sciatica, 1, 0.1650067671368081
Paralysis, 1, 0.036849227040624495
Facial Paralysis, 1, 0.10322172689050445
Supranuclear Palsy, Progressive, 1, 0.23077934596940186
Sensation Disorders, 3, 0.07833990233389845
Paresthesia, 1, 0.10329179662328514
Constipation, 1, 0.12123431152877258
Anoxia, 2, 0.15242388337902082
Apnea, 1, 0.14273198425412448
Mouth Breathing, 1, 0.2456273179722736
Proteinuria, 3, 0.28499433207854
Albuminuria, 2, 0.3141438314929511
Virilism, 2, 0.33878282903321777
